"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2014"	"2014"	"28 years"	"28"	659	4351851	15.1
	"2014"	"2014"	"29 years"	"29"	611	4387476	13.9
	"2014"	"2014"	"30 years"	"30"	651	4250780	15.3
	"2014"	"2014"	"31 years"	"31"	684	4318706	15.8
	"2014"	"2014"	"32 years"	"32"	641	4320072	14.8
	"2014"	"2014"	"33 years"	"33"	635	4276113	14.8
	"2014"	"2014"	"34 years"	"34"	677	4362895	15.5
	"2014"	"2014"	"35 years"	"35"	639	4094039	15.6
	"2014"	"2014"	"36 years"	"36"	653	4014413	16.3
	"2014"	"2014"	"37 years"	"37"	678	3974190	17.1
	"2014"	"2014"	"38 years"	"38"	579	3859181	15.0
	"2014"	"2014"	"39 years"	"39"	636	3979827	16.0
	"2014"	"2014"	"40 years"	"40"	611	3856888	15.8
	"2014"	"2014"	"41 years"	"41"	718	3917413	18.3
	"2014"	"2014"	"42 years"	"42"	698	4095929	17.0
	"2014"	"2014"	"43 years"	"43"	748	4332491	17.3
	"2014"	"2014"	"44 years"	"44"	745	4388762	17.0
	"2014"	"2014"	"45 years"	"45"	781	4161450	18.8
	"2014"	"2014"	"46 years"	"46"	775	4076237	19.0
	"2014"	"2014"	"47 years"	"47"	761	4082150	18.6
	"2014"	"2014"	"48 years"	"48"	824	4158996	19.8
	"2014"	"2014"	"49 years"	"49"	963	4409209	21.8
	"2014"	"2014"	"50 years"	"50"	897	4491431	20.0
	"2014"	"2014"	"51 years"	"51"	970	4488666	21.6
	"2014"	"2014"	"52 years"	"52"	906	4480175	20.2
	"2014"	"2014"	"53 years"	"53"	922	4535748	20.3
	"2014"	"2014"	"54 years"	"54"	957	4574789	20.9
	"2014"	"2014"	"55 years"	"55"	901	4421625	20.4
	"2014"	"2014"	"56 years"	"56"	952	4395471	21.7
	"2014"	"2014"	"57 years"	"57"	822	4347179	18.9
	"2014"	"2014"	"58 years"	"58"	791	4191757	18.9
	"2014"	"2014"	"59 years"	"59"	835	4155417	20.1
	"2014"	"2014"	"60 years"	"60"	802	3985367	20.1
	"2014"	"2014"	"61 years"	"61"	699	3834428	18.2
	"2014"	"2014"	"62 years"	"62"	631	3685822	17.1
	"2014"	"2014"	"63 years"	"63"	534	3572379	14.9
	"2014"	"2014"	"64 years"	"64"	559	3488136	16.0
	"2014"	"2014"	"65 years"	"65"	499	3384449	14.7
	"2014"	"2014"	"66 years"	"66"	507	3347776	15.1
	"2014"	"2014"	"67 years"	"67"	513	3485502	14.7
	"2014"	"2014"	"68 years"	"68"	396	2572527	15.4
	"2014"	"2014"	"69 years"	"69"	393	2535012	15.5
	"2014"	"2014"	"70 years"	"70"	432	2466485	17.5
	"2014"	"2014"	"71 years"	"71"	411	2519748	16.3
	"2014"	"2014"	"72 years"	"72"	345	2194234	15.7
	"2014"	"2014"	"73 years"	"73"	316	2002191	15.8
	"2014"	"2014"	"74 years"	"74"	297	1890366	15.7
	"2014"	"2014"	"75 years"	"75"	297	1774697	16.7
	"2014"	"2014"	"76 years"	"76"	239	1694648	14.1
	"2014"	"2014"	"77 years"	"77"	248	1557239	15.9
	"2014"	"2014"	"78 years"	"78"	255	1481505	17.2
	"2014"	"2014"	"79 years"	"79"	251	1414235	17.7
	"2014"	"2014"	"80 years"	"80"	227	1264072	18.0
	"2014"	"2014"	"81 years"	"81"	234	1216009	19.2
	"2014"	"2014"	"82 years"	"82"	228	1153634	19.8
	"2014"	"2014"	"83 years"	"83"	212	1090465	19.4
	"2014"	"2014"	"84 years"	"84"	199	1036186	19.2
	"2014"	"2014"	"85 years"	"85"	184	Not Applicable	Not Applicable
	"2014"	"2014"	"86 years"	"86"	194	Not Applicable	Not Applicable
	"2014"	"2014"	"87 years"	"87"	145	Not Applicable	Not Applicable
	"2014"	"2014"	"88 years"	"88"	144	Not Applicable	Not Applicable
	"2014"	"2014"	"89 years"	"89"	119	Not Applicable	Not Applicable
	"2014"	"2014"	"90 years"	"90"	97	Not Applicable	Not Applicable
	"2014"	"2014"	"91 years"	"91"	73	Not Applicable	Not Applicable
	"2014"	"2014"	"92 years"	"92"	70	Not Applicable	Not Applicable
	"2014"	"2014"	"93 years"	"93"	51	Not Applicable	Not Applicable
	"2014"	"2014"	"94 years"	"94"	36	Not Applicable	Not Applicable
	"2014"	"2014"	"95 years"	"95"	22	Not Applicable	Not Applicable
	"2014"	"2014"	"96 years"	"96"	24	Not Applicable	Not Applicable
	"2014"	"2014"	"97 years"	"97"	11	Not Applicable	Not Applicable
	"2014"	"2014"	"98 years"	"98"	10	Not Applicable	Not Applicable
	"2015"	"2015"	"10 years"	"10"	15	4121289	Unreliable
	"2015"	"2015"	"11 years"	"11"	27	4130328	0.7
	"2015"	"2015"	"12 years"	"12"	56	4101021	1.4
	"2015"	"2015"	"13 years"	"13"	118	4084306	2.9
	"2015"	"2015"	"14 years"	"14"	193	4185386	4.6
	"2015"	"2015"	"15 years"	"15"	251	4249742	5.9
	"2015"	"2015"	"16 years"	"16"	328	4184296	7.8
	"2015"	"2015"	"17 years"	"17"	406	4194286	9.7
	"2015"	"2015"	"18 years"	"18"	471	4217995	11.2
	"2015"	"2015"	"19 years"	"19"	603	4262584	14.1
	"2015"	"2015"	"20 years"	"20"	630	4363440	14.4
	"2015"	"2015"	"21 years"	"21"	670	4456790	15.0
	"2015"	"2015"	"22 years"	"22"	698	4529472	15.4
	"2015"	"2015"	"23 years"	"23"	701	4652266	15.1
	"2015"	"2015"	"24 years"	"24"	728	4737345	15.4
	"2015"	"2015"	"25 years"	"25"	749	4729564	15.8
	"2015"	"2015"	"26 years"	"26"	668	4544416	14.7
	"2015"	"2015"	"27 years"	"27"	677	4439766	15.2
	"2015"	"2015"	"28 years"	"28"	644	4364669	14.8
	"2015"	"2015"	"29 years"	"29"	696	4383139	15.9
	"2015"	"2015"	"30 years"	"30"	697	4417209	15.8
	"2015"	"2015"	"31 years"	"31"	700	4278233	16.4
	"2015"	"2015"	"32 years"	"32"	697	4343614	16.0
	"2015"	"2015"	"33 years"	"33"	715	4341754	16.5
	"2015"	"2015"	"34 years"	"34"	694	4294838	16.2
	"2015"	"2015"	"35 years"	"35"	687	4379404	15.7
	"2015"	"2015"	"36 years"	"36"	718	4108775	17.5
	"2015"	"2015"	"37 years"	"37"	645	4028403	16.0
	"2015"	"2015"	"38 years"	"38"	650	3987141	16.3
	"2015"	"2015"	"39 years"	"39"	635	3870862	16.4
	"2015"	"2015"	"40 years"	"40"	672	3989839	16.8
	"2015"	"2015"	"41 years"	"41"	668	3865228	17.3
	"2015"	"2015"	"42 years"	"42"	686	3924258	17.5
	"2015"	"2015"	"43 years"	"43"	739	4100708	18.0
	"2015"	"2015"	"44 years"	"44"	829	4335165	19.1
	"2015"	"2015"	"45 years"	"45"	805	4389345	18.3
	"2015"	"2015"	"46 years"	"46"	799	4160573	19.2
	"2015"	"2015"	"47 years"	"47"	750	4073685	18.4
	"2015"	"2015"	"48 years"	"48"	811	4077689	19.9
	"2015"	"2015"	"49 years"	"49"	839	4152552	20.2
	"2015"	"2015"	"50 years"	"50"	862	4400288	19.6
	"2015"	"2015"	"51 years"	"51"	962	4479664	21.5
	"2015"	"2015"	"52 years"	"52"	949	4474344	21.2
	"2015"	"2015"	"53 years"	"53"	987	4463494	22.1
	"2015"	"2015"	"54 years"	"54"	979	4516527	21.7
	"2015"	"2015"	"55 years"	"55"	914	4553385	20.1
	"2015"	"2015"	"56 years"	"56"	974	4399120	22.1
	"2015"	"2015"	"57 years"	"57"	924	4371245	21.1
	"2015"	"2015"	"58 years"	"58"	812	4320522	18.8
	"2015"	"2015"	"59 years"	"59"	827	4163670	19.9
	"2015"	"2015"	"60 years"	"60"	725	4125792	17.6
	"2015"	"2015"	"61 years"	"61"	734	3954601	18.6
	"2015"	"2015"	"62 years"	"62"	654	3801935	17.2
	"2015"	"2015"	"63 years"	"63"	609	3651393	16.7
	"2015"	"2015"	"64 years"	"64"	555	3536156	15.7
	"2015"	"2015"	"65 years"	"65"	514	3450043	14.9
	"2015"	"2015"	"66 years"	"66"	509	3344134	15.2
	"2015"	"2015"	"67 years"	"67"	519	3304187	15.7
	"2015"	"2015"	"68 years"	"68"	495	3436357	14.4
	"2015"	"2015"	"69 years"	"69"	400	2532747	15.8
	"2015"	"2015"	"70 years"	"70"	350	2492490	14.0
	"2015"	"2015"	"71 years"	"71"	370	2421191	15.3
	"2015"	"2015"	"72 years"	"72"	367	2469605	14.9
	"2015"	"2015"	"73 years"	"73"	370	2146052	17.2
	"2015"	"2015"	"74 years"	"74"	301	1953711	15.4
	"2015"	"2015"	"75 years"	"75"	312	1839823	17.0
	"2015"	"2015"	"76 years"	"76"	283	1722041	16.4
	"2015"	"2015"	"77 years"	"77"	284	1639085	17.3
	"2015"	"2015"	"78 years"	"78"	279	1500813	18.6
	"2015"	"2015"	"79 years"	"79"	241	1422071	16.9
	"2015"	"2015"	"80 years"	"80"	230	1351196	17.0
	"2015"	"2015"	"81 years"	"81"	224	1201044	18.7
	"2015"	"2015"	"82 years"	"82"	228	1148948	19.8
	"2015"	"2015"	"83 years"	"83"	197	1082562	18.2
	"2015"	"2015"	"84 years"	"84"	210	1015591	20.7
	"2015"	"2015"	"85 years"	"85"	202	Not Applicable	Not Applicable
	"2015"	"2015"	"86 years"	"86"	180	Not Applicable	Not Applicable
	"2015"	"2015"	"87 years"	"87"	172	Not Applicable	Not Applicable
	"2015"	"2015"	"88 years"	"88"	137	Not Applicable	Not Applicable
	"2015"	"2015"	"89 years"	"89"	115	Not Applicable	Not Applicable
	"2015"	"2015"	"90 years"	"90"	106	Not Applicable	Not Applicable
	"2015"	"2015"	"91 years"	"91"	81	Not Applicable	Not Applicable
	"2015"	"2015"	"92 years"	"92"	72	Not Applicable	Not Applicable
	"2015"	"2015"	"93 years"	"93"	55	Not Applicable	Not Applicable
	"2015"	"2015"	"94 years"	"94"	41	Not Applicable	Not Applicable
	"2015"	"2015"	"95 years"	"95"	25	Not Applicable	Not Applicable
	"2015"	"2015"	"96 years"	"96"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"10 years"	"10"	12	4144019	Unreliable
	"2016"	"2016"	"11 years"	"11"	34	4131222	0.8
	"2016"	"2016"	"12 years"	"12"	68	4139558	1.6
	"2016"	"2016"	"13 years"	"13"	121	4109703	2.9
	"2016"	"2016"	"14 years"	"14"	201	4093731	4.9
	"2016"	"2016"	"15 years"	"15"	308	4196991	7.3
	"2016"	"2016"	"16 years"	"16"	369	4265224	8.7
	"2016"	"2016"	"17 years"	"17"	413	4205001	9.8
	"2016"	"2016"	"18 years"	"18"	487	4219303	11.5
	"2016"	"2016"	"19 years"	"19"	537	4243480	12.7
	"2016"	"2016"	"20 years"	"20"	603	4286221	14.1
	"2016"	"2016"	"21 years"	"21"	759	4386854	17.3
	"2016"	"2016"	"22 years"	"22"	710	4480904	15.8
	"2016"	"2016"	"23 years"	"23"	788	4552952	17.3
	"2016"	"2016"	"24 years"	"24"	739	4674097	15.8
	"2016"	"2016"	"25 years"	"25"	780	4758352	16.4
	"2016"	"2016"	"26 years"	"26"	760	4747254	16.0
	"2016"	"2016"	"27 years"	"27"	741	4559206	16.3
	"2016"	"2016"	"28 years"	"28"	762	4451507	17.1
	"2016"	"2016"	"29 years"	"29"	743	4374565	17.0
	"2016"	"2016"	"30 years"	"30"	718	4392155	16.3
	"2016"	"2016"	"31 years"	"31"	724	4423807	16.4
	"2016"	"2016"	"32 years"	"32"	715	4283076	16.7
	"2016"	"2016"	"33 years"	"33"	711	4345786	16.4
	"2016"	"2016"	"34 years"	"34"	697	4341535	16.1
	"2016"	"2016"	"35 years"	"35"	725	4293125	16.9
	"2016"	"2016"	"36 years"	"36"	753	4375562	17.2
	"2016"	"2016"	"37 years"	"37"	728	4103498	17.7
	"2016"	"2016"	"38 years"	"38"	707	4022119	17.6
	"2016"	"2016"	"39 years"	"39"	675	3979601	17.0
	"2016"	"2016"	"40 years"	"40"	659	3862150	17.1
	"2016"	"2016"	"41 years"	"41"	677	3979596	17.0
	"2016"	"2016"	"42 years"	"42"	667	3854553	17.3
	"2016"	"2016"	"43 years"	"43"	699	3912307	17.9
	"2016"	"2016"	"44 years"	"44"	723	4087645	17.7
	"2016"	"2016"	"45 years"	"45"	750	4319616	17.4
	"2016"	"2016"	"46 years"	"46"	832	4371961	19.0
	"2016"	"2016"	"47 years"	"47"	772	4142964	18.6
	"2016"	"2016"	"48 years"	"48"	764	4055074	18.8
	"2016"	"2016"	"49 years"	"49"	746	4058008	18.4
	"2016"	"2016"	"50 years"	"50"	798	4131293	19.3
	"2016"	"2016"	"51 years"	"51"	856	4375892	19.6
	"2016"	"2016"	"52 years"	"52"	987	4452636	22.2
	"2016"	"2016"	"53 years"	"53"	949	4445605	21.3
	"2016"	"2016"	"54 years"	"54"	973	4433630	21.9
	"2016"	"2016"	"55 years"	"55"	924	4484565	20.6
	"2016"	"2016"	"56 years"	"56"	927	4518758	20.5
	"2016"	"2016"	"57 years"	"57"	910	4362807	20.9
	"2016"	"2016"	"58 years"	"58"	812	4332953	18.7
	"2016"	"2016"	"59 years"	"59"	790	4281025	18.5
	"2016"	"2016"	"60 years"	"60"	795	4123968	19.3
	"2016"	"2016"	"61 years"	"61"	746	4083962	18.3
	"2016"	"2016"	"62 years"	"62"	687	3911429	17.6
	"2016"	"2016"	"63 years"	"63"	574	3757382	15.3
	"2016"	"2016"	"64 years"	"64"	574	3606295	15.9
	"2016"	"2016"	"65 years"	"65"	557	3490890	16.0
	"2016"	"2016"	"66 years"	"66"	529	3403647	15.5
	"2016"	"2016"	"67 years"	"67"	458	3295266	13.9
	"2016"	"2016"	"68 years"	"68"	490	3251936	15.1
	"2016"	"2016"	"69 years"	"69"	499	3378344	14.8
	"2016"	"2016"	"70 years"	"70"	380	2487211	15.3
	"2016"	"2016"	"71 years"	"71"	380	2445650	15.5
	"2016"	"2016"	"72 years"	"72"	374	2371252	15.8
	"2016"	"2016"	"73 years"	"73"	404	2413647	16.7
	"2016"	"2016"	"74 years"	"74"	323	2092487	15.4
	"2016"	"2016"	"75 years"	"75"	318	1900211	16.7
	"2016"	"2016"	"76 years"	"76"	278	1784266	15.6
	"2016"	"2016"	"77 years"	"77"	286	1664566	17.2
	"2016"	"2016"	"78 years"	"78"	268	1578915	17.0
	"2016"	"2016"	"79 years"	"79"	296	1439937	20.6
	"2016"	"2016"	"80 years"	"80"	256	1358260	18.8
	"2016"	"2016"	"81 years"	"81"	261	1284298	20.3
	"2016"	"2016"	"82 years"	"82"	199	1135109	17.5
	"2016"	"2016"	"83 years"	"83"	202	1079082	18.7
	"2016"	"2016"	"84 years"	"84"	219	1008890	21.7
	"2016"	"2016"	"85 years"	"85"	188	Not Applicable	Not Applicable
	"2016"	"2016"	"86 years"	"86"	200	Not Applicable	Not Applicable
	"2016"	"2016"	"87 years"	"87"	146	Not Applicable	Not Applicable
	"2016"	"2016"	"88 years"	"88"	134	Not Applicable	Not Applicable
	"2016"	"2016"	"89 years"	"89"	132	Not Applicable	Not Applicable
	"2016"	"2016"	"90 years"	"90"	97	Not Applicable	Not Applicable
	"2016"	"2016"	"91 years"	"91"	77	Not Applicable	Not Applicable
	"2016"	"2016"	"92 years"	"92"	71	Not Applicable	Not Applicable
	"2016"	"2016"	"93 years"	"93"	52	Not Applicable	Not Applicable
	"2016"	"2016"	"94 years"	"94"	38	Not Applicable	Not Applicable
	"2016"	"2016"	"95 years"	"95"	25	Not Applicable	Not Applicable
	"2016"	"2016"	"96 years"	"96"	19	Not Applicable	Not Applicable
	"2016"	"2016"	"97 years"	"97"	17	Not Applicable	Not Applicable
	"2017"	"2017"	"10 years"	"10"	12	4191919	Unreliable
	"2017"	"2017"	"11 years"	"11"	42	4157962	1.0
	"2017"	"2017"	"12 years"	"12"	77	4145953	1.9
	"2017"	"2017"	"13 years"	"13"	149	4155315	3.6
	"2017"	"2017"	"14 years"	"14"	237	4127305	5.7
	"2017"	"2017"	"15 years"	"15"	349	4114560	8.5
	"2017"	"2017"	"16 years"	"16"	438	4222691	10.4
	"2017"	"2017"	"17 years"	"17"	468	4296575	10.9
	"2017"	"2017"	"18 years"	"18"	558	4241226	13.2
	"2017"	"2017"	"19 years"	"19"	675	4256608	15.9
	"2017"	"2017"	"20 years"	"20"	669	4276745	15.6
	"2017"	"2017"	"21 years"	"21"	740	4318304	17.1
	"2017"	"2017"	"22 years"	"22"	785	4420763	17.8
	"2017"	"2017"	"23 years"	"23"	765	4515308	16.9
	"2017"	"2017"	"24 years"	"24"	794	4587515	17.3
	"2017"	"2017"	"25 years"	"25"	850	4708854	18.1
	"2017"	"2017"	"26 years"	"26"	860	4794326	17.9
	"2017"	"2017"	"27 years"	"27"	816	4784135	17.1
	"2017"	"2017"	"28 years"	"28"	795	4595406	17.3
	"2017"	"2017"	"29 years"	"29"	741	4487739	16.5
	"2017"	"2017"	"30 years"	"30"	736	4410631	16.7
	"2017"	"2017"	"31 years"	"31"	824	4425408	18.6
	"2017"	"2017"	"32 years"	"32"	781	4453718	17.5
	"2017"	"2017"	"33 years"	"33"	780	4310977	18.1
	"2017"	"2017"	"34 years"	"34"	753	4371478	17.2
	"2017"	"2017"	"35 years"	"35"	731	4364947	16.7
	"2017"	"2017"	"36 years"	"36"	755	4313987	17.5
	"2017"	"2017"	"37 years"	"37"	787	4394351	17.9
	"2017"	"2017"	"38 years"	"38"	722	4120468	17.5
	"2017"	"2017"	"39 years"	"39"	722	4038244	17.9
	"2017"	"2017"	"40 years"	"40"	742	3994423	18.6
	"2017"	"2017"	"41 years"	"41"	688	3875738	17.8
	"2017"	"2017"	"42 years"	"42"	719	3990700	18.0
	"2017"	"2017"	"43 years"	"43"	713	3863455	18.5
	"2017"	"2017"	"44 years"	"44"	744	3919057	19.0
	"2017"	"2017"	"45 years"	"45"	800	4091579	19.6
	"2017"	"2017"	"46 years"	"46"	862	4320583	20.0
	"2017"	"2017"	"47 years"	"47"	902	4370964	20.6
	"2017"	"2017"	"48 years"	"48"	831	4140010	20.1
	"2017"	"2017"	"49 years"	"49"	829	4050722	20.5
	"2017"	"2017"	"50 years"	"50"	758	4051078	18.7
	"2017"	"2017"	"51 years"	"51"	802	4121394	19.5
	"2017"	"2017"	"52 years"	"52"	880	4363205	20.2
	"2017"	"2017"	"53 years"	"53"	927	4437426	20.9
	"2017"	"2017"	"54 years"	"54"	958	4427991	21.6
	"2017"	"2017"	"55 years"	"55"	924	4413266	20.9
	"2017"	"2017"	"56 years"	"56"	876	4461346	19.6
	"2017"	"2017"	"57 years"	"57"	907	4493573	20.2
	"2017"	"2017"	"58 years"	"58"	901	4335891	20.8
	"2017"	"2017"	"59 years"	"59"	807	4303880	18.8
	"2017"	"2017"	"60 years"	"60"	821	4249921	19.3
	"2017"	"2017"	"61 years"	"61"	793	4091662	19.4
	"2017"	"2017"	"62 years"	"62"	688	4050159	17.0
	"2017"	"2017"	"63 years"	"63"	643	3875907	16.6
	"2017"	"2017"	"64 years"	"64"	611	3720053	16.4
	"2017"	"2017"	"65 years"	"65"	557	3567978	15.6
	"2017"	"2017"	"66 years"	"66"	498	3451069	14.4
	"2017"	"2017"	"67 years"	"67"	526	3361747	15.6
	"2017"	"2017"	"68 years"	"68"	500	3251249	15.4
	"2017"	"2017"	"69 years"	"69"	473	3204338	14.8
	"2017"	"2017"	"70 years"	"70"	537	3324662	16.2
	"2017"	"2017"	"71 years"	"71"	348	2443843	14.2
	"2017"	"2017"	"72 years"	"72"	384	2399286	16.0
	"2017"	"2017"	"73 years"	"73"	385	2321473	16.6
	"2017"	"2017"	"74 years"	"74"	406	2357801	17.2
	"2017"	"2017"	"75 years"	"75"	368	2039236	18.0
	"2017"	"2017"	"76 years"	"76"	297	1847158	16.1
	"2017"	"2017"	"77 years"	"77"	292	1729114	16.9
	"2017"	"2017"	"78 years"	"78"	292	1607240	18.2
	"2017"	"2017"	"79 years"	"79"	286	1518513	18.8
	"2017"	"2017"	"80 years"	"80"	246	1378494	17.8
	"2017"	"2017"	"81 years"	"81"	239	1293831	18.5
	"2017"	"2017"	"82 years"	"82"	237	1216640	19.5
	"2017"	"2017"	"83 years"	"83"	200	1068110	18.7
	"2017"	"2017"	"84 years"	"84"	190	1008215	18.8
	"2017"	"2017"	"85 years"	"85"	190	Not Applicable	Not Applicable
	"2017"	"2017"	"86 years"	"86"	186	Not Applicable	Not Applicable
	"2017"	"2017"	"87 years"	"87"	167	Not Applicable	Not Applicable
	"2017"	"2017"	"88 years"	"88"	162	Not Applicable	Not Applicable
	"2017"	"2017"	"89 years"	"89"	143	Not Applicable	Not Applicable
	"2017"	"2017"	"90 years"	"90"	109	Not Applicable	Not Applicable
	"2017"	"2017"	"91 years"	"91"	90	Not Applicable	Not Applicable
	"2017"	"2017"	"92 years"	"92"	72	Not Applicable	Not Applicable
	"2017"	"2017"	"93 years"	"93"	54	Not Applicable	Not Applicable
	"2017"	"2017"	"94 years"	"94"	42	Not Applicable	Not Applicable
	"2017"	"2017"	"95 years"	"95"	21	Not Applicable	Not Applicable
	"2017"	"2017"	"96 years"	"96"	27	Not Applicable	Not Applicable
	"2017"	"2017"	"97 years"	"97"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"98 years"	"98"	11	Not Applicable	Not Applicable
	"2018"	"2018"	"10 years"	"10"	21	4184077	0.5
	"2018"	"2018"	"11 years"	"11"	54	4203007	1.3
	"2018"	"2018"	"12 years"	"12"	101	4168485	2.4
	"2018"	"2018"	"13 years"	"13"	164	4156887	3.9
	"2018"	"2018"	"14 years"	"14"	256	4167071	6.1
	"2018"	"2018"	"15 years"	"15"	360	4141218	8.7
	"2018"	"2018"	"16 years"	"16"	402	4130744	9.7
	"2018"	"2018"	"17 years"	"17"	467	4241936	11.0
	"2018"	"2018"	"18 years"	"18"	554	4319722	12.8
	"2018"	"2018"	"19 years"	"19"	621	4263601	14.6
	"2018"	"2018"	"20 years"	"20"	623	4273822	14.6
	"2018"	"2018"	"21 years"	"21"	775	4292514	18.1
	"2018"	"2018"	"22 years"	"22"	801	4334743	18.5
	"2018"	"2018"	"23 years"	"23"	803	4438724	18.1
	"2018"	"2018"	"24 years"	"24"	804	4533776	17.7
	"2018"	"2018"	"25 years"	"25"	801	4606281	17.4
	"2018"	"2018"	"26 years"	"26"	846	4728714	17.9
	"2018"	"2018"	"27 years"	"27"	865	4813980	18.0
	"2018"	"2018"	"28 years"	"28"	789	4801711	16.4
	"2018"	"2018"	"29 years"	"29"	820	4611070	17.8
	"2018"	"2018"	"30 years"	"30"	849	4501282	18.9
	"2018"	"2018"	"31 years"	"31"	789	4421549	17.8
	"2018"	"2018"	"32 years"	"32"	799	4433749	18.0
	"2018"	"2018"	"33 years"	"33"	756	4461246	16.9
	"2018"	"2018"	"34 years"	"34"	699	4318192	16.2
	"2018"	"2018"	"35 years"	"35"	831	4376401	19.0
	"2018"	"2018"	"36 years"	"36"	812	4366923	18.6
	"2018"	"2018"	"37 years"	"37"	763	4313086	17.7
	"2018"	"2018"	"38 years"	"38"	810	4391406	18.4
	"2018"	"2018"	"39 years"	"39"	734	4115771	17.8
	"2018"	"2018"	"40 years"	"40"	708	4031314	17.6
	"2018"	"2018"	"41 years"	"41"	711	3986156	17.8
	"2018"	"2018"	"42 years"	"42"	703	3866067	18.2
	"2018"	"2018"	"43 years"	"43"	751	3979609	18.9
	"2018"	"2018"	"44 years"	"44"	696	3851155	18.1
	"2018"	"2018"	"45 years"	"45"	713	3904041	18.3
	"2018"	"2018"	"46 years"	"46"	800	4074459	19.6
	"2018"	"2018"	"47 years"	"47"	832	4301318	19.3
	"2018"	"2018"	"48 years"	"48"	884	4349714	20.3
	"2018"	"2018"	"49 years"	"49"	785	4117603	19.1
	"2018"	"2018"	"50 years"	"50"	787	4026474	19.5
	"2018"	"2018"	"51 years"	"51"	790	4025069	19.6
	"2018"	"2018"	"52 years"	"52"	893	4094079	21.8
	"2018"	"2018"	"53 years"	"53"	893	4333375	20.6
	"2018"	"2018"	"54 years"	"54"	959	4405567	21.8
	"2018"	"2018"	"55 years"	"55"	971	4393983	22.1
	"2018"	"2018"	"56 years"	"56"	953	4377130	21.8
	"2018"	"2018"	"57 years"	"57"	978	4422810	22.1
	"2018"	"2018"	"58 years"	"58"	957	4453038	21.5
	"2018"	"2018"	"59 years"	"59"	892	4294024	20.8
	"2018"	"2018"	"60 years"	"60"	853	4259361	20.0
	"2018"	"2018"	"61 years"	"61"	838	4202894	19.9
	"2018"	"2018"	"62 years"	"62"	738	4043396	18.3
	"2018"	"2018"	"63 years"	"63"	698	4000235	17.4
	"2018"	"2018"	"64 years"	"64"	656	3825765	17.1
	"2018"	"2018"	"65 years"	"65"	620	3669600	16.9
	"2018"	"2018"	"66 years"	"66"	543	3516436	15.4
	"2018"	"2018"	"67 years"	"67"	578	3398755	17.0
	"2018"	"2018"	"68 years"	"68"	515	3307833	15.6
	"2018"	"2018"	"69 years"	"69"	549	3194269	17.2
	"2018"	"2018"	"70 years"	"70"	509	3144466	16.2
	"2018"	"2018"	"71 years"	"71"	491	3260552	15.1
	"2018"	"2018"	"72 years"	"72"	393	2392283	16.4
	"2018"	"2018"	"73 years"	"73"	376	2344633	16.0
	"2018"	"2018"	"74 years"	"74"	396	2263489	17.5
	"2018"	"2018"	"75 years"	"75"	407	2293604	17.7
	"2018"	"2018"	"76 years"	"76"	372	1978012	18.8
	"2018"	"2018"	"77 years"	"77"	335	1786181	18.8
	"2018"	"2018"	"78 years"	"78"	324	1666402	19.4
	"2018"	"2018"	"79 years"	"79"	311	1542867	20.2
	"2018"	"2018"	"80 years"	"80"	256	1451583	17.6
	"2018"	"2018"	"81 years"	"81"	227	1311488	17.3
	"2018"	"2018"	"82 years"	"82"	218	1224165	17.8
	"2018"	"2018"	"83 years"	"83"	232	1143669	20.3
	"2018"	"2018"	"84 years"	"84"	195	996403	19.6
	"2018"	"2018"	"85 years"	"85"	204	Not Applicable	Not Applicable
	"2018"	"2018"	"86 years"	"86"	175	Not Applicable	Not Applicable
	"2018"	"2018"	"87 years"	"87"	170	Not Applicable	Not Applicable
	"2018"	"2018"	"88 years"	"88"	147	Not Applicable	Not Applicable
	"2018"	"2018"	"89 years"	"89"	130	Not Applicable	Not Applicable
	"2018"	"2018"	"90 years"	"90"	91	Not Applicable	Not Applicable
	"2018"	"2018"	"91 years"	"91"	103	Not Applicable	Not Applicable
	"2018"	"2018"	"92 years"	"92"	63	Not Applicable	Not Applicable
	"2018"	"2018"	"93 years"	"93"	56	Not Applicable	Not Applicable
	"2018"	"2018"	"94 years"	"94"	38	Not Applicable	Not Applicable
	"2018"	"2018"	"95 years"	"95"	24	Not Applicable	Not Applicable
	"2018"	"2018"	"96 years"	"96"	15	Not Applicable	Not Applicable
	"2018"	"2018"	"97 years"	"97"	10	Not Applicable	Not Applicable
	"2018"	"2018"	"98 years"	"98"	10	Not Applicable	Not Applicable
	"2019"	"2019"	"9 years"	"9"	10	4061874	Unreliable
	"2019"	"2019"	"10 years"	"10"	17	4060940	Unreliable
	"2019"	"2019"	"11 years"	"11"	37	4189261	0.9
	"2019"	"2019"	"12 years"	"12"	98	4208387	2.3
	"2019"	"2019"	"13 years"	"13"	174	4175221	4.2
	"2019"	"2019"	"14 years"	"14"	208	4164459	5.0
	"2019"	"2019"	"15 years"	"15"	285	4175459	6.8
	"2019"	"2019"	"16 years"	"16"	382	4150420	9.2
	"2019"	"2019"	"17 years"	"17"	433	4142425	10.5
	"2019"	"2019"	"18 years"	"18"	510	4255827	12.0
	"2019"	"2019"	"19 years"	"19"	600	4330439	13.9
	"2019"	"2019"	"20 years"	"20"	613	4269683	14.4
